home_win_rate,home_draw_rate,home_goals_scored_avg,home_goals_conceded_avg,home_clean_sheet_rate,home_goal_diff_avg,home_form_last5,away_win_rate,away_draw_rate,away_goals_scored_avg,away_goals_conceded_avg,away_clean_sheet_rate,away_goal_diff_avg,away_form_last5,diff_win_rate,diff_goals_avg,h2h_home_wins,h2h_away_wins,h2h_draws,home_ranking,away_ranking,ranking_diff,is_group_stage,result,home_team,away_team,date
0.7,0.15,2.05,0.5,0.6,1.55,0.6666666666666666,0.15,0.1,0.9,1.7,0.1,-0.8,0.2,0.5499999999999999,1.15,3,0,0,6,60,-54,1,1,Spain,North Macedonia,2016-11-12
0.55,0.25,1.3,0.75,0.5,0.55,0.4,0.36363636363636365,0.2727272727272727,1.5454545454545454,2.0,0.36363636363636365,-0.45454545454545453,0.3333333333333333,0.1863636363636364,-0.24545454545454537,1,0,0,19,60,-41,1,1,Turkey,Kosovo,2016-11-12
0.65,0.1,2.2,0.95,0.35,1.25,0.6666666666666666,0.35,0.25,1.0,1.2,0.45,-0.2,0.26666666666666666,0.30000000000000004,1.2000000000000002,1,1,0,8,60,-52,1,1,Belgium,Estonia,2016-11-13
0.6,0.1,1.5,0.55,0.5,0.95,0.6666666666666666,0.45,0.35,1.5,0.75,0.5,0.75,0.4,0.14999999999999997,0.0,2,2,1,29,40,-11,1,1,Egypt,Ghana,2016-11-13
0.35,0.2,1.1,1.1,0.3,0.0,0.8,0.5,0.25,1.75,1.2,0.4,0.55,0.6666666666666666,-0.15000000000000002,-0.6499999999999999,1,1,2,60,44,16,1,0,Greece,Bosnia-Herzegovina,2016-11-13
0.4,0.35,1.25,1.15,0.25,0.1,0.4666666666666667,0.6,0.15,1.8,0.75,0.35,1.05,0.4666666666666667,-0.19999999999999996,-0.55,0,0,0,60,28,32,1,2,Guinea,Congo DR,2016-11-13
0.1,0.1,0.65,2.35,0.15,-1.7,0.06666666666666667,0.45,0.2,1.85,1.35,0.2,0.5,0.3333333333333333,-0.35,-1.2000000000000002,0,1,0,60,7,53,1,2,Luxembourg,Netherlands,2016-11-13
0.6,0.2,2.15,0.6,0.55,1.55,0.8,0.2,0.4,0.9,1.35,0.25,-0.45,0.4666666666666667,0.39999999999999997,1.25,0,0,0,5,60,-55,1,1,Portugal,Latvia,2016-11-13
0.55,0.15,1.7,1.3,0.45,0.4,0.8,0.35,0.15,1.05,1.4,0.3,-0.35,0.2,0.20000000000000007,0.6499999999999999,0,0,1,60,46,14,0,2,Saint Kitts and Nevis,Haiti,2016-11-13
0.55,0.2,1.7,1.05,0.3,0.65,0.7333333333333333,0.25,0.1,0.9,1.9,0.15,-1.0,0.4666666666666667,0.30000000000000004,0.7999999999999999,0,0,0,24,60,-36,1,1,Switzerland,Faroe Islands,2016-11-13
0.5,0.35,1.9,0.8,0.5,1.1,0.3333333333333333,0.4,0.35,1.15,0.95,0.45,0.2,0.5333333333333333,0.09999999999999998,0.75,4,1,3,1,9,-8,1,1,Argentina,Colombia,2016-11-15
0.45,0.15,1.6,1.25,0.25,0.35,0.26666666666666666,0.45,0.25,1.5,1.05,0.3,0.45,0.4,0.0,0.10000000000000009,0,1,0,23,60,-37,0,0,Austria,Slovakia,2016-11-15
0.1,0.1,0.75,3.0,0.05,-2.25,0.06666666666666667,0.2,0.3,0.85,1.65,0.2,-0.8,0.4,-0.1,-0.09999999999999998,2,4,2,60,41,19,1,1,Bolivia,Paraguay,2016-11-15
0.55,0.2,1.95,1.2,0.35,0.75,0.4666666666666667,0.55,0.15,1.85,0.85,0.4,1.0,0.6666666666666666,0.0,0.09999999999999987,3,3,3,60,11,49,1,1,Chile,Uruguay,2016-11-15
0.35,0.3,1.95,0.9,0.45,1.05,0.06666666666666667,0.65,0.0,2.4,1.0,0.45,1.4,0.6,-0.30000000000000004,-0.44999999999999996,1,3,1,60,37,23,1,0,China PR,Qatar,2016-11-15
0.45,0.3,1.4,1.15,0.3,0.25,1.0,0.55,0.05,2.15,1.35,0.3,0.8,0.6,-0.10000000000000003,-0.75,3,3,1,60,16,44,1,1,Costa Rica,United States,2016-11-15
0.4,0.2,1.5,1.3,0.2,0.2,0.5333333333333333,0.4,0.2,1.55,1.15,0.3,0.4,0.6,0.0,-0.050000000000000044,0,1,3,60,60,0,0,0,Czechia,Denmark,2016-11-15
0.45,0.2,1.8,1.3,0.35,0.5,0.26666666666666666,0.15,0.25,1.1,2.0,0.15,-0.9,0.26666666666666666,0.30000000000000004,0.7,3,4,1,18,60,-42,1,1,Ecuador,Venezuela,2016-11-15
0.7,0.15,1.85,0.7,0.55,1.15,0.6666666666666666,0.7,0.15,2.15,0.45,0.65,1.7,0.8666666666666667,0.0,-0.2999999999999998,1,3,0,4,6,-2,0,0,England,Spain,2016-11-15
0.8,0.1,2.2,0.85,0.4,1.35,0.8666666666666667,0.5,0.5,1.25,0.45,0.55,0.8,0.6,0.30000000000000004,0.9500000000000002,0,0,0,2,35,-33,0,0,France,Ivory Coast,2016-11-15
0.6,0.2,1.65,1.05,0.4,0.6,0.6666666666666666,0.65,0.1,2.1,0.85,0.5,1.25,1.0,-0.050000000000000044,-0.4500000000000002,1,1,3,60,10,50,0,0,Italy,Germany,2016-11-15
0.6,0.25,2.65,0.65,0.55,2.0,0.6666666666666666,0.6,0.15,2.45,1.05,0.4,1.4,0.8666666666666667,0.0,0.19999999999999973,1,1,0,15,34,-19,1,1,Japan,Saudi Arabia,2016-11-15
0.5,0.25,1.85,0.8,0.55,1.05,0.26666666666666666,0.25,0.45,1.1,0.9,0.45,0.2,0.4666666666666667,0.25,0.75,3,0,3,38,60,-22,0,0,Jordan,Lebanon,2016-11-15
0.75,0.15,2.25,0.65,0.7,1.6,0.6666666666666666,0.7,0.05,1.65,0.9,0.5,0.75,0.8,0.050000000000000044,0.6000000000000001,6,0,2,21,39,-18,1,1,South Korea,Uzbekistan,2016-11-15
0.6,0.25,1.7,0.35,0.65,1.35,0.6,0.4,0.2,1.25,1.2,0.4,0.05,0.7333333333333333,0.19999999999999996,0.44999999999999996,0,1,2,14,60,-46,0,1,Morocco,Togo,2016-11-15
0.3,0.15,0.75,1.2,0.2,-0.45,0.2,0.4,0.55,1.4,0.75,0.45,0.65,0.6,-0.10000000000000003,-0.6499999999999999,1,3,0,60,43,17,0,0,Mozambique,South Africa,2016-11-15
0.45,0.1,2.45,1.0,0.35,1.45,0.4,0.35,0.25,1.15,1.3,0.45,-0.15,0.6666666666666666,0.10000000000000003,1.3000000000000003,1,6,0,60,45,15,1,0,New Caledonia,New Zealand,2016-11-15
0.45,0.35,1.35,0.6,0.45,0.75,0.4666666666666667,0.65,0.25,2.3,0.55,0.55,1.75,0.6666666666666666,-0.2,-0.9499999999999997,0,0,0,60,12,48,0,2,Northern Ireland,Croatia,2016-11-15
0.35,0.35,1.25,1.2,0.35,0.05,0.4,0.75,0.2,2.0,1.1,0.45,0.9,0.8666666666666667,-0.4,-0.75,2,6,2,42,17,25,1,0,Panama,Mexico,2016-11-15
0.45,0.25,1.65,1.2,0.35,0.45,0.6666666666666666,0.6,0.25,2.15,0.8,0.35,1.35,1.0,-0.14999999999999997,-0.5,1,3,1,60,3,57,1,2,Peru,Brazil,2016-11-15
0.55,0.15,1.8,1.0,0.5,0.8,0.4666666666666667,0.7,0.25,2.75,0.6,0.6,2.15,0.8666666666666667,-0.1499999999999999,-0.95,0,2,1,60,20,40,1,0,Syria,Iran,2016-11-15
0.4,0.2,1.45,1.35,0.35,0.1,0.2,0.65,0.2,2.3,0.7,0.55,1.6,0.5333333333333333,-0.25,-0.8499999999999999,0,3,0,60,22,38,1,0,Thailand,Australia,2016-11-15
0.5,0.35,1.75,0.9,0.3,0.85,0.8666666666666667,0.4,0.15,1.05,1.05,0.35,0.0,0.3333333333333333,0.09999999999999998,0.7,2,0,0,31,60,-29,0,0,Tunisia,Mauritania,2016-11-15
0.6,0.1,2.45,0.95,0.35,1.5,0.6,0.35,0.25,1.4,1.4,0.25,0.0,0.26666666666666666,0.25,1.0500000000000003,3,3,2,60,33,27,1,1,United Arab Emirates,Iraq,2016-11-15
0.5,0.5,1.2,0.4,0.6,0.8,0.6,0.5,0.25,1.65,0.8,0.5,0.85,0.6666666666666666,0.0,-0.44999999999999996,0,0,0,35,60,-25,0,0,Ivory Coast,Zimbabwe,2016-12-26
0.45,0.3,1.85,1.25,0.3,0.6,0.4,0.5,0.35,1.75,0.9,0.3,0.85,0.8666666666666667,-0.04999999999999999,0.10000000000000009,0,0,1,60,31,29,0,0,Catalonia,Tunisia,2016-12-28
0.55,0.3,2.2,1.15,0.2,1.05,0.7333333333333333,0.45,0.4,1.8,1.0,0.3,0.8,0.7333333333333333,0.10000000000000003,0.40000000000000013,0,1,0,60,31,29,0,1,Basque Country,Tunisia,2016-12-30
0.45,0.35,1.8,1.1,0.3,0.7,0.5333333333333333,0.5,0.25,0.85,0.4,0.7,0.45,0.4666666666666667,-0.04999999999999999,0.9500000000000001,0,0,0,31,60,-29,0,1,Tunisia,Uganda,2017-01-04
0.45,0.4,1.25,0.9,0.45,0.35,0.7333333333333333,0.65,0.1,1.85,0.75,0.35,1.1,0.6,-0.2,-0.6000000000000001,4,0,4,60,28,32,0,1,Cameroon,Congo DR,2017-01-05
0.5,0.1,1.25,1.35,0.35,-0.1,0.6,0.35,0.15,1.0,1.4,0.3,-0.4,0.4,0.15000000000000002,0.25,0,0,2,60,46,14,0,2,Suriname,Haiti,2017-01-06
0.5,0.2,2.45,1.15,0.3,1.3,0.5333333333333333,0.35,0.2,1.0,1.05,0.35,-0.05,0.3333333333333333,0.15000000000000002,1.4500000000000002,1,0,0,32,60,-28,0,1,Algeria,Mauritania,2017-01-07
0.65,0.1,1.6,0.5,0.55,1.1,0.6666666666666666,0.5,0.3,1.85,1.05,0.35,0.8,0.5333333333333333,0.15000000000000002,-0.25,0,3,0,29,31,-2,0,1,Egypt,Tunisia,2017-01-08
0.5,0.5,1.15,0.35,0.65,0.8,0.4666666666666667,0.4,0.3,1.4,0.95,0.35,0.45,0.4666666666666667,0.09999999999999998,-0.25,0,1,0,35,25,10,0,1,Ivory Coast,Sweden,2017-01-08
0.35,0.2,0.9,1.2,0.3,-0.3,0.4666666666666667,0.75,0.1,1.85,0.65,0.5,1.2,1.0,-0.4,-0.9500000000000001,2,0,1,60,30,30,0,2,Libya,Senegal,2017-01-08
0.35,0.15,1.8,2.0,0.15,-0.2,0.2,0.35,0.15,1.1,1.45,0.3,-0.35,0.6,0.0,0.7,4,4,1,60,46,14,0,2,Trinidad and Tobago,Haiti,2017-01-08
0.6,0.25,1.6,0.4,0.6,1.2,0.7333333333333333,0.15,0.25,0.5,1.45,0.2,-0.95,0.06666666666666667,0.44999999999999996,1.1,0,0,0,14,60,-46,0,2,Morocco,Finland,2017-01-09
0.55,0.2,2.6,1.1,0.3,1.5,0.6666666666666666,0.3,0.2,0.95,1.2,0.3,-0.25,0.13333333333333333,0.25000000000000006,1.6500000000000001,2,0,0,32,60,-28,0,1,Algeria,Mauritania,2017-01-10
0.55,0.2,2.0,1.2,0.35,0.8,0.6666666666666666,0.65,0.25,2.2,0.5,0.6,1.7,0.8666666666666667,-0.09999999999999998,-0.20000000000000018,0,0,0,60,12,48,0,0,Chile,Croatia,2017-01-11
0.4,0.2,1.45,1.55,0.15,-0.1,0.2,0.75,0.1,1.9,0.7,0.45,1.2,1.0,-0.35,-0.44999999999999996,0,0,0,60,30,30,0,2,Congo,Senegal,2017-01-11
0.5,0.5,1.2,0.4,0.6,0.8,0.6,0.45,0.25,0.8,0.5,0.65,0.3,0.26666666666666666,0.04999999999999999,0.3999999999999999,0,0,0,35,60,-25,0,1,Ivory Coast,Uganda,2017-01-11
0.4,0.0,1.65,2.1,0.2,-0.45,0.2,0.6,0.15,2.45,1.05,0.4,1.4,0.6666666666666666,-0.19999999999999996,-0.8000000000000003,0,0,0,60,34,26,0,2,Cambodia,Saudi Arabia,2017-01-14
0.35,0.3,1.85,0.8,0.5,1.05,0.13333333333333333,0.6,0.3,2.05,0.55,0.55,1.5,0.8666666666666667,-0.25,-0.19999999999999973,0,0,0,60,12,48,0,0,China PR,Croatia,2017-01-14
0.6,0.15,2.85,1.05,0.35,1.8,0.6666666666666666,0.5,0.3,1.6,0.7,0.55,0.9,0.5333333333333333,0.09999999999999998,1.25,0,0,0,32,60,-28,1,0,Algeria,Zimbabwe,2017-01-15
0.45,0.3,1.75,1.05,0.35,0.7,0.3333333333333333,0.75,0.1,1.85,0.7,0.45,1.15,1.0,-0.3,-0.10000000000000009,1,0,2,31,30,1,1,2,Tunisia,Senegal,2017-01-15
0.6,0.1,1.75,0.8,0.35,0.95,0.6,0.55,0.25,1.45,0.45,0.55,1.0,0.5333333333333333,0.04999999999999993,0.30000000000000004,0,0,0,28,14,14,1,1,Congo DR,Morocco,2017-01-16
0.5,0.5,1.2,0.35,0.65,0.85,0.6,0.4,0.2,1.25,1.2,0.4,0.05,0.6666666666666666,0.09999999999999998,-0.050000000000000044,1,0,0,35,60,-25,1,0,Ivory Coast,Togo,2017-01-16
0.4,0.35,1.35,0.85,0.45,0.5,0.2,0.4,0.25,0.75,0.65,0.6,0.1,0.26666666666666666,0.0,0.6000000000000001,1,1,2,40,60,-20,1,1,Ghana,Uganda,2017-01-17
0.4,0.3,1.55,1.15,0.35,0.4,0.4666666666666667,0.65,0.1,1.55,0.5,0.55,1.05,0.6666666666666666,-0.25,0.0,0,2,0,60,29,31,1,0,Mali,Egypt,2017-01-17
0.65,0.05,2.4,0.95,0.5,1.45,0.6666666666666666,0.05,0.3,0.5,1.55,0.15,-1.05,0.06666666666666667,0.6,1.9,0,0,0,37,60,-23,0,0,Qatar,Moldova,2017-01-17
0.55,0.2,2.8,1.1,0.35,1.7,0.5333333333333333,0.45,0.25,1.7,1.1,0.35,0.6,0.26666666666666666,0.10000000000000003,1.0999999999999999,1,1,1,32,31,1,1,2,Algeria,Tunisia,2017-01-19
0.75,0.1,1.9,0.7,0.45,1.2,1.0,0.5,0.35,1.7,0.75,0.55,0.95,0.6,0.25,0.19999999999999996,0,0,0,30,60,-30,1,1,Senegal,Zimbabwe,2017-01-19
0.45,0.55,1.05,0.3,0.7,0.75,0.6,0.65,0.1,1.8,0.7,0.4,1.1,0.6,-0.2,-0.75,2,1,0,35,28,7,1,0,Ivory Coast,Congo DR,2017-01-20
0.5,0.25,1.15,0.45,0.55,0.7,0.4666666666666667,0.4,0.25,1.15,1.05,0.45,0.1,0.5333333333333333,0.09999999999999998,0.0,1,1,2,14,60,-46,1,1,Morocco,Togo,2017-01-20
0.6,0.15,1.45,0.5,0.55,0.95,0.6666666666666666,0.35,0.25,0.6,0.7,0.55,-0.1,0.2,0.25,0.85,5,0,0,29,60,-31,1,1,Egypt,Uganda,2017-01-21
0.4,0.35,1.25,0.85,0.45,0.4,0.3333333333333333,0.35,0.35,1.45,1.15,0.35,0.3,0.3333333333333333,0.050000000000000044,-0.19999999999999996,3,2,2,40,60,-20,1,1,Ghana,Mali,2017-01-21
0.6,0.1,2.55,0.9,0.45,1.65,0.26666666666666666,0.4,0.25,1.25,1.05,0.4,0.2,0.4,0.19999999999999996,1.2999999999999998,0,1,0,60,36,24,0,2,Bermuda,Canada,2017-01-22
0.35,0.35,1.2,1.15,0.4,0.05,0.4666666666666667,0.55,0.3,1.7,1.0,0.4,0.7,1.0,-0.20000000000000007,-0.5,3,4,7,42,60,-18,0,1,Panama,Costa Rica,2017-01-22
0.75,0.1,1.75,0.6,0.5,1.15,1.0,0.55,0.2,2.85,1.15,0.35,1.7,0.4666666666666667,0.19999999999999996,-1.1,1,3,0,30,32,-2,1,0,Senegal,Algeria,2017-01-23
0.7,0.0,1.65,0.95,0.5,0.7,0.6,0.25,0.2,1.05,1.7,0.25,-0.65,0.3333333333333333,0.44999999999999996,0.5999999999999999,0,0,0,39,60,-21,0,0,Uzbekistan,Georgia,2017-01-23
0.45,0.35,1.6,0.85,0.5,0.75,0.4,0.5,0.25,1.75,1.05,0.35,0.7,0.4,-0.04999999999999999,-0.1499999999999999,0,0,0,60,31,29,1,2,Zimbabwe,Tunisia,2017-01-23
0.5,0.25,1.2,0.45,0.55,0.75,0.4666666666666667,0.45,0.55,1.15,0.4,0.65,0.75,0.6,0.04999999999999999,0.050000000000000044,0,1,3,14,35,-21,1,1,Morocco,Ivory Coast,2017-01-24
0.35,0.25,1.15,1.2,0.4,-0.05,0.3333333333333333,0.6,0.15,1.8,0.8,0.35,1.0,0.6666666666666666,-0.25,-0.6500000000000001,1,2,0,60,28,32,1,2,Togo,Congo DR,2017-01-24
0.65,0.15,1.5,0.45,0.6,1.05,0.8666666666666667,0.45,0.3,1.3,0.85,0.45,0.45,0.5333333333333333,0.2,0.19999999999999996,3,2,1,29,40,-11,1,1,Egypt,Ghana,2017-01-25
0.45,0.3,1.7,0.75,0.6,0.95,0.26666666666666666,0.2,0.25,1.0,1.8,0.2,-0.8,0.2,0.25,0.7,0,0,0,38,60,-22,0,1,Jordan,Georgia,2017-01-25
0.6,0.25,2.15,0.75,0.4,1.4,1.0,0.4,0.3,1.15,1.1,0.4,0.05,0.3333333333333333,0.19999999999999996,1.0,3,1,3,3,9,-6,0,1,Brazil,Colombia,2017-01-26
0.4,0.25,1.05,0.95,0.4,0.1,0.7333333333333333,0.55,0.25,1.95,1.05,0.35,0.9,0.6,-0.15000000000000002,-0.8999999999999999,1,0,1,60,31,29,1,1,Burkina Faso,Tunisia,2017-01-28
0.7,0.15,1.75,0.65,0.5,1.1,0.8666666666666667,0.4,0.5,1.15,0.75,0.5,0.4,0.6,0.29999999999999993,0.6000000000000001,1,0,1,30,60,-30,1,0,Senegal,Cameroon,2017-01-28
0.6,0.15,1.85,0.8,0.35,1.05,0.6666666666666666,0.45,0.3,1.25,0.8,0.45,0.45,0.4666666666666667,0.14999999999999997,0.6000000000000001,0,0,1,28,40,-12,1,2,Congo DR,Ghana,2017-01-29
0.7,0.15,1.5,0.35,0.65,1.15,0.8666666666666667,0.55,0.25,1.25,0.4,0.6,0.85,0.6,0.1499999999999999,0.25,0,0,0,29,14,15,1,1,Egypt,Morocco,2017-01-29
0.55,0.05,2.1,1.45,0.3,0.65,0.6,0.45,0.15,1.5,1.35,0.25,0.15,0.4666666666666667,0.10000000000000003,0.6000000000000001,0,0,0,16,60,-44,0,0,United States,Serbia,2017-01-29
0.45,0.25,1.15,0.9,0.45,0.25,0.7333333333333333,0.7,0.15,1.45,0.35,0.65,1.1,0.8666666666666667,-0.24999999999999994,-0.30000000000000004,0,1,0,60,29,31,1,0,Burkina Faso,Egypt,2017-02-01
0.35,0.55,1.1,0.75,0.5,0.35,0.4666666666666667,0.5,0.25,1.3,0.8,0.45,0.5,0.6,-0.15000000000000002,-0.19999999999999996,1,0,0,60,40,20,1,1,Cameroon,Ghana,2017-02-02
0.45,0.3,1.1,0.8,0.45,0.3,0.6,0.5,0.25,1.25,0.8,0.45,0.45,0.6,-0.04999999999999999,-0.1499999999999999,0,1,1,60,40,20,1,1,Burkina Faso,Ghana,2017-02-04
0.65,0.2,1.4,0.35,0.65,1.05,0.7333333333333333,0.35,0.55,1.15,0.75,0.5,0.4,0.6,0.30000000000000004,0.25,4,0,0,29,60,-31,1,2,Egypt,Cameroon,2017-02-05
0.75,0.2,1.8,0.9,0.5,0.9,0.7333333333333333,0.45,0.15,1.65,1.5,0.25,0.15,0.6,0.3,0.15000000000000013,0,0,1,17,60,-43,0,1,Mexico,Iceland,2017-02-08
0.45,0.2,1.75,1.3,0.35,0.45,0.4666666666666667,0.5,0.2,1.2,0.85,0.35,0.35,0.8,-0.04999999999999999,0.55,3,1,2,18,60,-42,0,1,Ecuador,Honduras,2017-02-22
0.6,0.1,2.4,1.0,0.45,1.4,0.5333333333333333,0.2,0.3,0.7,1.6,0.35,-0.9,0.5333333333333333,0.39999999999999997,1.7,0,0,1,37,60,-23,0,2,Qatar,Azerbaijan,2017-03-09
0.7,0.25,2.6,0.45,0.65,2.15,0.7333333333333333,0.3,0.25,1.3,1.45,0.25,-0.15,0.26666666666666666,0.39999999999999997,1.3,4,0,2,20,33,-13,0,2,Iran,Iraq,2017-03-18
0.45,0.2,1.85,1.2,0.3,0.65,1.0,0.25,0.25,1.0,1.65,0.2,-0.65,0.4,0.2,0.8500000000000001,0,2,0,47,60,-13,0,0,Curaçao,El Salvador,2017-03-22
0.4,0.25,1.5,1.25,0.2,0.25,0.4,0.15,0.25,0.6,1.85,0.2,-1.25,0.4,0.25,0.9,2,1,0,60,60,0,0,1,Czechia,Lithuania,2017-03-22
0.6,0.15,1.95,0.8,0.55,1.15,0.8666666666666667,0.65,0.2,1.8,0.7,0.55,1.1,0.7333333333333333,-0.050000000000000044,0.1499999999999999,3,2,0,10,4,6,0,1,Germany,England,2017-03-22
0.45,0.2,1.6,1.25,0.35,0.35,0.26666666666666666,0.45,0.25,1.4,1.05,0.4,0.35,0.6,0.0,0.20000000000000018,0,0,0,26,36,-10,0,0,Scotland,Canada,2017-03-22
0.55,0.3,2.05,0.8,0.5,1.25,0.3333333333333333,0.55,0.2,1.95,1.15,0.35,0.8,0.7333333333333333,0.0,0.09999999999999987,5,1,3,1,60,-59,1,1,Argentina,Chile,2017-03-23
0.35,0.3,1.85,0.8,0.5,1.05,0.13333333333333333,0.75,0.15,2.2,0.7,0.65,1.5,0.6666666666666666,-0.4,-0.3500000000000001,1,3,1,60,21,39,1,1,China PR,South Korea,2017-03-23
0.4,0.25,1.15,1.15,0.35,0.0,0.3333333333333333,0.15,0.1,0.8,2.75,0.1,-1.95,0.26666666666666666,0.25,0.34999999999999987,5,0,2,9,60,-51,1,1,Colombia,Bolivia,2017-03-23
0.3,0.25,1.3,1.45,0.25,-0.15,0.4666666666666667,0.6,0.25,2.3,0.8,0.5,1.5,0.6,-0.3,-0.9999999999999998,2,5,0,33,22,11,1,0,Iraq,Australia,2017-03-23
0.45,0.3,1.6,0.75,0.6,0.85,0.4,0.55,0.2,1.85,0.9,0.55,0.95,0.8,-0.10000000000000003,-0.25,0,0,0,38,60,-22,0,1,Jordan,Hong Kong,2017-03-23
0.55,0.25,1.4,0.65,0.45,0.75,1.0,0.7,0.15,1.7,0.6,0.55,1.1,0.7333333333333333,-0.1499999999999999,-0.30000000000000004,0,0,0,60,30,30,0,0,Nigeria,Senegal,2017-03-23
0.2,0.25,0.8,1.65,0.2,-0.85,0.2,0.5,0.2,1.9,1.25,0.35,0.65,0.6666666666666666,-0.3,-1.0999999999999999,2,1,3,41,18,23,1,1,Paraguay,Ecuador,2017-03-23
0.55,0.1,2.25,1.1,0.4,1.15,0.5333333333333333,0.65,0.25,2.5,0.5,0.6,2.0,0.6666666666666666,-0.09999999999999998,-0.25,1,5,4,37,20,17,1,2,Qatar,Iran,2017-03-23
0.5,0.2,1.7,0.95,0.55,0.75,0.5333333333333333,0.7,0.05,1.7,0.8,0.5,0.9,0.4666666666666667,-0.19999999999999996,0.0,0,1,0,60,39,21,1,1,Syria,Uzbekistan,2017-03-23
0.5,0.2,1.7,1.25,0.4,0.45,0.8,0.65,0.15,2.75,0.95,0.4,1.8,0.6666666666666666,-0.15000000000000002,-1.05,0,4,1,60,34,26,1,2,Thailand,Saudi Arabia,2017-03-23
0.6,0.1,2.4,0.95,0.35,1.45,0.6,0.6,0.25,2.55,0.7,0.5,1.85,0.8666666666666667,0.0,-0.1499999999999999,1,2,2,60,15,45,1,2,United Arab Emirates,Japan,2017-03-23
0.5,0.15,1.65,0.95,0.4,0.7,0.6666666666666666,0.65,0.25,2.2,0.7,0.45,1.5,1.0,-0.15000000000000002,-0.5500000000000003,0,3,2,11,3,8,1,2,Uruguay,Brazil,2017-03-23
0.45,0.2,1.55,1.15,0.3,0.4,0.3333333333333333,0.1,0.3,0.55,1.45,0.2,-0.9,0.3333333333333333,0.35,1.0,2,0,0,23,60,-37,1,1,Austria,Moldova,2017-03-24
0.6,0.3,2.05,0.55,0.55,1.5,0.7333333333333333,0.6,0.2,1.55,0.8,0.45,0.75,0.7333333333333333,0.0,0.4999999999999998,0,0,2,12,60,-48,1,1,Croatia,Ukraine,2017-03-24
0.75,0.2,1.8,0.9,0.5,0.9,0.8666666666666667,0.55,0.25,1.6,0.95,0.4,0.65,0.8,0.19999999999999996,0.19999999999999996,7,1,3,17,60,-43,1,1,Mexico,Costa Rica,2017-03-24
0.5,0.25,1.2,0.45,0.55,0.75,0.4,0.45,0.3,1.05,0.8,0.45,0.25,0.7333333333333333,0.04999999999999999,0.1499999999999999,1,1,0,14,60,-46,0,1,Morocco,Burkina Faso,2017-03-24
0.45,0.15,1.65,1.3,0.4,0.35,0.4666666666666667,0.4,0.55,1.05,0.45,0.6,0.6,0.5333333333333333,0.04999999999999999,0.5999999999999999,0,0,1,60,35,25,0,2,Russia,Ivory Coast,2017-03-24
0.65,0.2,2.2,0.55,0.6,1.65,0.7333333333333333,0.4,0.15,1.6,1.55,0.2,0.05,0.6,0.25,0.6000000000000001,0,0,0,6,60,-54,1,1,Spain,Israel,2017-03-24
0.35,0.15,1.9,2.0,0.2,-0.1,0.4,0.4,0.3,1.2,1.1,0.45,0.1,0.4666666666666667,-0.050000000000000044,0.7,1,2,1,60,42,18,1,1,Trinidad and Tobago,Panama,2017-03-24
0.55,0.2,1.9,1.1,0.35,0.8,0.4,0.4,0.55,1.25,0.65,0.5,0.6,0.7333333333333333,0.15000000000000002,0.6499999999999999,0,2,2,31,60,-29,0,2,Tunisia,Cameroon,2017-03-24
0.55,0.25,1.2,0.75,0.5,0.45,0.4,0.15,0.25,0.5,1.45,0.2,-0.95,0.26666666666666666,0.4,0.7,1,1,0,19,60,-41,1,1,Turkey,Finland,2017-03-24
0.55,0.05,2.05,1.4,0.35,0.65,0.4666666666666667,0.55,0.15,1.3,0.9,0.35,0.4,0.8,0.0,0.7499999999999998,8,2,1,16,60,-44,1,1,United States,Honduras,2017-03-24
0.7,0.1,2.6,0.95,0.35,1.65,0.8666666666666667,0.35,0.25,1.15,1.1,0.3,0.05,0.6666666666666666,0.35,1.4500000000000002,0,0,1,8,60,-52,1,0,Belgium,Greece,2017-03-25
0.5,0.25,1.8,1.25,0.35,0.55,0.6666666666666666,0.05,0.15,0.35,3.95,0.1,-3.6,0.0,0.45,1.4500000000000002,0,0,0,44,60,-16,1,1,Bosnia-Herzegovina,Gibraltar,2017-03-25
0.35,0.15,1.05,1.9,0.25,-0.85,0.4,0.45,0.2,1.7,1.4,0.15,0.3,0.5333333333333333,-0.10000000000000003,-0.6499999999999999,1,1,0,60,7,53,1,1,Bulgaria,Netherlands,2017-03-25
0.45,0.2,2.4,1.0,0.4,1.4,0.26666666666666666,0.3,0.3,1.1,1.3,0.45,-0.2,0.5333333333333333,0.15000000000000002,1.2999999999999998,1,3,0,60,45,15,1,2,Fiji,New Zealand,2017-03-25
0.1,0.1,0.6,2.35,0.15,-1.75,0.06666666666666667,0.75,0.15,2.0,0.85,0.4,1.15,0.7333333333333333,-0.65,-1.4,0,2,0,60,2,58,1,2,Luxembourg,France,2017-03-25
0.6,0.2,2.3,0.65,0.5,1.65,0.8,0.4,0.4,1.45,1.05,0.5,0.4,0.4666666666666667,0.19999999999999996,0.8499999999999999,2,0,1,5,60,-55,1,1,Portugal,Hungary,2017-03-25
0.4,0.55,1.45,0.8,0.4,0.65,0.4666666666666667,0.2,0.3,0.8,1.3,0.2,-0.5,0.26666666666666666,0.2,0.6499999999999999,0,0,0,43,60,-17,0,1,South Africa,Guinea-Bissau,2017-03-25
0.35,0.3,1.3,1.0,0.35,0.3,0.4666666666666667,0.35,0.3,0.85,1.2,0.45,-0.35,0.3333333333333333,0.0,0.45000000000000007,1,0,0,25,60,-35,1,1,Sweden,Belarus,2017-03-25
